file root,scan number,scan time,total ion current,precursor m/z,precursor charge,precursor mass delta,confidence,annotation,modification,usi
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3897,11.7297555,237814.8516,467.2666036,2,-380.0947928,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3898,11.73206206,540630.1133,666.2818354,2,17.9356709,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3899,11.73434433,45812.84396,1220.120239,2,1125.612479,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3900,11.7366745,90006.69034,664.3029983,2,13.97799664,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3901,11.73897842,38520.89963,561.3057666,2,-192.0164668,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3902,11.74126959,202709.1757,613.7737902,2,-87.08041951,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3904,11.74620283,120247.1565,623.7685442,2,-67.09091158,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3905,11.74855991,218644.1109,600.7824136,2,-113.0631728,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3906,11.75085718,510339.373,632.7868843,2,-49.05423138,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3908,11.75581978,207016.6652,585.7966821,2,-143.0346359,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3909,11.75817183,121335.9719,621.7947212,2,-71.03855766,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3911,11.76308185,571574.2643,607.7736776,2,-99.08064483,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3912,11.76543956,1298079.259,657.3132286,2,-0.001542875,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3913,11.76772413,151730.8494,613.7747683,2,-87.07846342,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3914,11.77000859,124263.8487,513.7501103,2,-287.1277793,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3916,11.77496533,161414.599,687.306585,2,59.98516992,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3917,11.77798941,96150.04953,933.2532959,2,551.8785918,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3919,11.78298221,93267.05142,634.3229908,2,-45.98201833,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3920,11.7855236,335248.3409,669.2920532,6,2701.124319,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3922,11.79042546,233548.9225,454.2380061,3,48.08601841,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3924,11.79544978,226136.7689,415.0357276,2,-484.5565449,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3925,11.7978095,122913.4591,712.3038809,2,109.9797618,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3928,11.80663853,405969.9154,686.3136464,2,57.99929281,questionable ,,it is not carboxymethyl + deamidation,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3929,11.80899195,173015.0186,654.8185438,2,-4.990912452,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3934,11.82582818,237696.2486,654.28967,2,-6.048660061,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3936,11.83085963,136849.4894,787.2634888,5,2621.689444,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3939,11.8399096,65393.81201,695.3026011,2,75.97720212,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3940,11.84226566,86147.30341,1149.238892,2,983.8497832,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3942,11.84728411,739742.4505,593.2861522,2,-128.0556955,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3944,11.85236089,1794677.118,518.7920979,2,-277.0438042,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3945,11.8548693,73694.57678,1039.795288,2,764.9625762,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3948,11.86376974,400207.0364,606.8118677,2,-101.0042646,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3949,11.86612378,193045.3486,630.8039026,2,-53.02019478,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3950,11.86840566,588337.0871,592.7915483,2,-129.0449034,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3951,11.87068822,101924.1586,914.4325698,2,514.2371397,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3954,11.87967177,1872282.278,657.3131429,2,-0.00171421,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3955,11.88202524,88488.24307,614.8087584,2,-85.0104833,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3956,11.88439366,142428.7902,598.7678699,2,-117.0922602,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3957,11.88667512,62512.99948,622.8063153,2,-69.01536949,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3958,11.88895545,88743.55841,863.5057373,2,412.3834746,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3960,11.89392946,192116.0268,543.2518385,2,-228.1243229,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3962,11.89907207,295213.3995,535.2546783,2,-244.1186435,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3963,11.90143357,80521.71536,587.2662003,2,-140.0955993,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3964,11.90371551,107167.0078,676.2865634,2,37.94512689,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3965,11.90599716,171726.3423,404.8764052,3,-99.99878435,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3967,11.91088601,228388.3888,687.798195,2,60.96838996,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3969,11.91596679,466944.8452,577.3255005,5,1571.999502,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3970,11.91849513,142605.8782,727.687561,2,140.7471221,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3973,11.9273352,59155.21521,963.250365,2,611.8727299,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3974,11.92974117,60460.14645,566.8029773,2,-181.0220454,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3975,11.93205641,43457.25583,732.2956292,2,149.9632584,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3976,11.93434574,83462.16333,613.797368,2,-87.03326392,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3977,11.93662678,117393.9947,451.1930394,3,38.95111834,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3979,11.9415793,60447.08224,585.2637666,2,-144.1004669,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3980,11.94393393,68837.92468,1093.127808,2,871.6276152,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3982,11.94889999,295723.5005,549.2521687,2,-216.1236626,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3983,11.95145331,152296.343,528.762733,2,-257.102534,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3984,11.95374479,152243.708,621.7957031,2,-71.03659372,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3986,11.95885644,56772.96222,456.7798938,2,-401.0682123,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3987,11.9612119,236650.8189,619.2811977,2,-76.06560451,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3989,11.96610217,155166.0085,673.3075102,2,31.98702036,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3991,11.97110302,68371.21405,613.2809979,2,-88.0660043,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3992,11.97345747,107961.1046,543.7498139,2,-227.1283722,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3994,11.97840344,90122.41739,785.841005,2,257.0540099,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3995,11.98077497,128918.7488,451.1929302,3,38.95079057,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3997,11.98573682,73049.27231,665.3098412,2,15.9916824,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,3998,11.98825143,150112.1029,785.8411801,2,257.0543602,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4000,11.99322642,202293.6965,582.7730753,2,-149.0818493,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4004,12.00599241,221277.3831,644.2984896,2,-26.03102087,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4010,12.02663817,176500.4351,665.3097855,2,15.99157091,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4013,12.03554482,717391.2399,593.2855593,2,-128.0568813,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4018,12.05242821,125638.7426,485.2465432,2,-344.1349137,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4019,12.05478326,183708.2345,684.3063406,2,53.98468129,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4022,12.0635624,140379.9917,921.2924805,2,527.9569609,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4027,12.08034157,151671.1418,940.1634521,6,4326.352713,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4029,12.08547417,120110.4781,585.7785214,2,-143.0709573,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4032,12.09510818,1190170.959,657.3131186,2,-0.001762766,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4035,12.10388949,40095.53821,1081.414063,2,848.200125,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4036,12.10628605,117148.2819,586.7685631,2,-141.0908738,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4039,12.11509488,141182.5199,893.2285374,2,471.8290747,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4042,12.12400978,144287.4498,692.3114624,2,69.9949248,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4044,12.12899125,161720.937,665.3090872,2,15.99017445,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4047,12.13794501,185363.7337,403.231758,2,-508.164484,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4048,12.14029593,41237.63251,1015.664185,2,716.7003691,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4049,12.142622,78784.47394,690.8472479,2,67.06649584,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4051,12.14755271,222208.2698,644.7911079,2,-25.04578421,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4052,12.14991165,125940.5219,405.2991116,2,-504.0297767,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4054,12.1548885,541553.9761,712.8653043,2,111.1026086,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4057,12.16386293,94479.50269,947.1276389,3,1526.754917,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4058,12.16625514,199491.0608,653.8102759,2,-7.007448267,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4059,12.16855294,175221.4507,727.3733241,2,140.1186482,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4061,12.1735292,156315.102,674.1549683,2,33.68193652,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4063,12.17857256,109818.5798,492.7280979,2,-329.1718041,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4064,12.1809276,138385.8178,641.2833074,2,-32.06138512,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4066,12.18589033,314102.6025,546.7624898,2,-221.1030204,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4068,12.19097652,190573.3331,617.2840403,2,-80.05991932,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4075,12.21552467,85734.80151,746.3807286,2,178.1334572,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4076,12.21807775,139166.8359,565.7364216,2,-183.1551569,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4078,12.22303222,676212.124,666.7890067,2,18.95001339,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4085,12.24739113,145316.6893,906.0927734,5,3215.835867,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4088,12.2564466,165690.1071,685.3435885,2,56.05917701,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4089,12.25879986,36890.00092,861.4030378,2,408.1780757,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4090,12.26110733,91594.2724,611.3018044,2,-92.02439128,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4091,12.26339554,101508.19,613.7965021,2,-87.03499587,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4093,12.26829875,147721.1405,621.7942167,2,-71.03956656,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4096,12.27713278,252895.7352,576.762082,2,-161.1038359,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4097,12.27949108,68782.83911,528.8052177,2,-257.0175645,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4098,12.28177787,112406.628,665.3100427,2,15.99208546,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4102,12.29462737,1028282.299,657.3130737,2,-0.00185259,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4103,12.29698796,121292.2268,562.2597692,2,-190.1084615,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4106,12.30584414,195563.1195,454.2383367,3,48.08701018,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4109,12.31455624,72779.16916,648.3449589,2,-17.9380821,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4110,12.31690791,98574.37848,766.8442993,2,219.0605986,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4112,12.32186543,187940.5896,454.2383288,3,48.08698631,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4114,12.32691275,225898.5057,516.3092218,2,-282.0095563,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4116,12.33190659,102482.9288,654.8181039,2,-4.991792102,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4117,12.33430253,394287.3407,607.779296,2,-99.0694081,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4119,12.3392947,150972.5585,511.7419498,2,-291.1441004,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4122,12.34800995,131934.2675,961.9040527,2,609.1801055,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4126,12.36090771,169467.2319,528.2703073,2,-258.0873855,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4128,12.36590719,161289.3745,820.2093599,2,325.7907199,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4130,12.3709244,674461.8396,593.2870405,2,-128.0539189,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4133,12.37983146,265060.6611,523.2370395,2,-268.1539211,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4135,12.3848799,1612897.516,657.3131745,2,-0.001650953,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4140,12.40166535,447336.5195,535.2546938,2,-244.1186124,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4144,12.41420725,153554.3979,911.6417236,2,508.6554473,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4146,12.41937213,191137.8091,630.776735,2,-53.07452998,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4147,12.4217191,135667.2345,676.2872814,2,37.94656273,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4151,12.43437528,39810.82504,803.5108643,2,292.3937285,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4152,12.43677611,114462.8462,561.7678716,2,-191.0922567,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4155,12.44563174,301580.0714,464.2249918,2,-386.1780164,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4158,12.45447619,221094.6537,775.8739989,2,237.1199977,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4161,12.46326663,282689.4634,413.265026,2,-488.097948,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4164,12.47212467,270183.4092,626.2890606,2,-62.04987887,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4168,12.48492242,42317.65329,723.3557739,2,132.0835479,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4169,12.48739164,69253.36566,1066.186646,2,817.745291,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4171,12.492416,265804.4689,645.263424,2,-24.101152,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4173,12.49744282,181207.0825,634.8019839,2,-45.02403219,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4175,12.5025201,158208.5474,637.2795307,2,-40.06893866,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4176,12.50487262,237865.4603,654.74902,2,-5.129959961,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4178,12.50981009,102947.6664,541.2911366,2,-232.0457267,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4179,12.51216559,139076.2192,605.7942976,2,-103.0394048,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4181,12.51707583,613655.1428,593.2875132,2,-128.0529736,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4182,12.51961961,81280.61661,648.2711182,4,1278.456473,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4183,12.5218963,1481854.322,657.2467819,2,-0.13443622,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4185,12.52684353,172287.1432,451.1930733,3,38.95121991,,,,
C:\Users\carol\Downloads\250402_mEclipse_QC_ncORF-089.mzML\250402_mEclipse_QC_ncORF-089.mzML,4189,12.53950008,171674.5612,665.309693,2,15.99138602,,,,
